 30/03/2020 Cadeia - Canais : 5 - Intervalo : 00:10:00
Número de série: E102 02 2012A
Data e hora: 30/03/2020 11:23:30[Manager], 30/03/2020 11:30:06[Estação], 00:06:35[Offset],
Latitude = , Longitude = 
Estação: [SL2000 PNV 4.401 Aug  8 2015 Solar Instrumentacao], Manager: [4.0.0.3]

Configuração dos sensores :
Precipitação    : 0,0000000X³ + 0,0000000X² + 0,2000000X + 0,0000000 [  mm   ] - Offset: 0,0000000
Sedimentos      : 0,0000000X³ + 0,0000000X² + 1,0000000X + 0,0000000 [  mV   ] - Offset: 0,0000000
Nível           : 0,0000000X³ + 0,0000000X² + 6,0281000X - 237,77000 [  cm   ] - Offset: 31,000000
Vazão           : 0,1760000H ^ 1,5470001 [       ] - Offset: 0,0000000
Bateria         : 0,0000000X³ + 0,0000000X² + 0,0043000X + 0,0000000 [ Volts ] - Offset: 0,0000000

----------------------------------------------------------------------------------------------------
                      Precipitação     Sedimentos        Nível           Vazão          Bateria     
----------------------------------------------------------------------------------------------------
                           mm              mV              cm                            Volts      
----------------------------------------------------------------------------------------------------
08/03/2020 16:10:20     0,000           0,000           87,643         178,194          12,795     
08/03/2020 16:20:20     0,000           0,000           87,643         178,194          12,811     
08/03/2020 16:30:20     0,000           0,000           87,643         178,194          12,805     
08/03/2020 16:40:20     0,000           0,000           87,643         178,194          12,879     
08/03/2020 16:50:20     0,000           0,000           87,643         178,194          12,900     
08/03/2020 17:00:20     0,000           0,000           87,643         178,194          12,905     
08/03/2020 17:10:20     0,000           0,000           87,643         178,194          12,863     
08/03/2020 17:20:20     0,000           0,000           87,643         178,194          12,779     
08/03/2020 17:30:20     0,000           0,000           80,282         155,582          12,658     
08/03/2020 17:40:20     0,000           0,000           80,282         155,582          12,559     
08/03/2020 17:50:20     0,000           0,000           80,282         155,582          12,490     
08/03/2020 18:00:20     0,000           0,000           80,282         155,582          12,422     
08/03/2020 18:10:20     0,000           0,000           80,282         155,582          12,406     
08/03/2020 18:20:20     0,000           0,000           80,282         155,582          12,406     
08/03/2020 18:30:20     0,000           0,000           80,282         155,582          12,406     
08/03/2020 18:40:20     0,000           0,000           80,282         155,582          12,406     
08/03/2020 18:50:20     0,000           0,000           80,282         155,582          12,406     
08/03/2020 19:00:20     0,000           0,000           80,282         155,582          12,406     
08/03/2020 19:10:20     0,000           0,000           80,282         155,582          12,412     
08/03/2020 19:20:20     0,000           0,000           80,282         155,582          12,412     
08/03/2020 19:30:20     0,000           0,000           80,282         155,582          12,412     
08/03/2020 19:40:20     0,000           0,000           80,282         155,582          12,406     
08/03/2020 19:50:20     0,000           0,000           80,282         155,582          12,406     
08/03/2020 20:00:20     0,000           0,000           80,282         155,582          12,406     
08/03/2020 20:10:20     0,000           0,000           80,282         155,582          12,406     
08/03/2020 20:20:20     0,000           0,000           80,282         155,582          12,396     
08/03/2020 20:30:20     0,000           0,000           80,282         155,582          12,396     
08/03/2020 20:40:20     0,000           0,000           80,282         155,582          12,391     
08/03/2020 20:50:20     0,000           0,000           80,282         155,582          12,391     
08/03/2020 21:00:20     0,000           0,000           80,282         155,582          12,385     
08/03/2020 21:10:20     0,000           0,000           80,282         155,582          12,380     
08/03/2020 21:20:20     0,000           0,000           80,282         155,582          12,375     
08/03/2020 21:30:20     0,000           0,000           80,282         155,582          12,375     
08/03/2020 21:40:20     0,000           0,000           80,282         155,582          12,370     
08/03/2020 21:50:20     0,000           0,000           80,282         155,582          12,375     
08/03/2020 22:00:20     0,000           0,000           80,282         155,582          12,364     
08/03/2020 22:10:20     0,000           0,000           80,282         155,582          12,359     
08/03/2020 22:20:20     0,000           0,000           80,282         155,582          12,354     
08/03/2020 22:30:20     0,000           0,000           80,282         155,582          12,354     
08/03/2020 22:40:20     0,000           0,000           80,282         155,582          12,349     
08/03/2020 22:50:20     0,000           0,000           80,282         155,582          12,349     
08/03/2020 23:00:20     0,000           0,000           80,282         155,582          12,343     
08/03/2020 23:10:20     0,000           0,000           80,282         155,582          12,343     
08/03/2020 23:20:20     0,000           0,000           80,282         155,582          12,338     
08/03/2020 23:30:20     0,000           0,000           80,282         155,582          12,333     
08/03/2020 23:40:20     0,000           0,000           80,282         155,582          12,333     
08/03/2020 23:50:20     0,000           0,000           80,282         155,582          12,328     
09/03/2020 00:00:20     0,000           0,000           80,282         155,582          12,322     
09/03/2020 00:10:20     0,000           0,000           80,282         155,582          12,322     
09/03/2020 00:20:20     0,000           0,000           80,282         155,582          12,317     
09/03/2020 00:30:20     0,000           0,000           80,282         155,582          12,317     
09/03/2020 00:40:20     0,000           0,000           80,282         134,077          12,312     
09/03/2020 00:50:20     0,000           0,000           80,282         134,077          12,307     
09/03/2020 01:00:20     0,000           0,000           80,282         134,077          12,307     
09/03/2020 01:10:20     0,000           0,000           72,922         134,077          12,301     
09/03/2020 01:20:20     0,000           0,000           72,922         134,077          12,301     
09/03/2020 01:30:20     0,000           0,000           72,922         134,077          12,296     
09/03/2020 01:40:20     0,000           0,000           72,922         134,077          12,291     
09/03/2020 01:50:20     0,000           0,000           72,922         134,077          12,291     
09/03/2020 02:00:20     0,000           0,000           72,922         134,077          12,286     
09/03/2020 02:10:20     0,000           0,000           72,922         134,077          12,286     
09/03/2020 02:20:20     0,000           0,000           72,922         134,077          12,280     
09/03/2020 02:30:20     0,000           0,000           72,922         134,077          12,280     
09/03/2020 02:40:20     0,000           0,000           72,922         134,077          12,275     
09/03/2020 02:50:20     0,000           0,000           72,922         134,077          12,270     
09/03/2020 03:00:20     0,000           0,000           72,922         134,077          12,270     
09/03/2020 03:10:20     0,000           0,000           72,922         134,077          12,265     
09/03/2020 03:20:20     0,000           0,000           72,922         134,077          12,265     
09/03/2020 03:30:20     0,000           0,000           72,922         134,077          12,259     
09/03/2020 03:40:20     0,000           0,000           72,922         134,077          12,254     
09/03/2020 03:50:20     0,000           0,000           72,922         134,077          12,249     
09/03/2020 04:00:20     0,000           0,000           72,922         134,077          12,244     
09/03/2020 04:10:20     0,000           0,000           72,922         134,077          12,238     
09/03/2020 04:20:20     0,000           0,000           72,922         134,077          12,238     
09/03/2020 04:30:20     0,000           0,000           72,922         134,077          12,233     
09/03/2020 04:40:20     0,000           0,000           72,922         134,077          12,228     
09/03/2020 04:50:20     0,000           0,000           72,922         134,077          12,223     
09/03/2020 05:00:20     0,000           0,000           72,922         134,077          12,223     
09/03/2020 05:10:20     0,000           0,000           72,922         134,077          12,217     
09/03/2020 05:20:20     0,000           0,000           72,922         134,077          12,212     
09/03/2020 05:30:20     0,000           0,000           72,922         134,077          12,207     
09/03/2020 05:40:20     0,000           0,000           72,922         134,077          12,202     
09/03/2020 05:50:20     0,000           0,000           72,922         134,077          12,196     
09/03/2020 06:00:20     0,000           0,000           72,922         134,077          12,196     
09/03/2020 06:10:20     0,000           0,000           65,562         113,729          12,191     
09/03/2020 06:20:20     0,000           0,000           65,562         113,729          12,181     
09/03/2020 06:30:20     0,000           0,000           65,562         113,729          12,181     
09/03/2020 06:40:20     0,000           0,000           65,562         113,729          12,181     
09/03/2020 06:50:20     0,000           0,000           65,562         113,729          12,191     
09/03/2020 07:00:20     0,000           0,000           72,922         134,077          12,196     
09/03/2020 07:10:20     0,000           0,000           72,922         134,077          12,207     
09/03/2020 07:20:20     0,000           0,000           72,922         134,077          12,286     
09/03/2020 07:30:20     0,000           0,000           80,282         155,582          12,469     
09/03/2020 07:40:20     0,000           0,000           87,643         178,194          12,716     
09/03/2020 07:50:20     0,000           0,000           87,643         178,194          12,937     
09/03/2020 08:00:20     0,000           0,000           87,643         178,194          13,005     
09/03/2020 08:10:20     0,000           0,000           87,643         178,194          13,016     
09/03/2020 08:20:20     0,000           0,000           95,003         178,194          13,031     
09/03/2020 08:30:20     0,000           0,000           95,003         201,870          13,084     
09/03/2020 08:40:20     0,000           0,000           95,003         201,870          13,094     
09/03/2020 08:50:20     0,000           0,000           95,003         201,870          13,094     
09/03/2020 09:00:20     0,000           0,000           87,643         178,194          12,905     
09/03/2020 09:10:20     0,000           0,000           95,003         201,870          13,126     
09/03/2020 09:20:20     0,000           0,000           95,003         201,870          13,147     
09/03/2020 09:30:20     0,000           0,000           95,003         201,870          13,194     
09/03/2020 09:40:20     0,000           0,000           95,003         201,870          13,273     
09/03/2020 09:50:20     0,000           0,000           95,003         201,870          13,199     
09/03/2020 10:00:20     0,000           0,000           95,003         201,870          13,147     
09/03/2020 10:10:20     0,000           0,000           87,643         178,194          13,110     
09/03/2020 10:20:20     0,000           0,000           95,003         201,870          13,115     
09/03/2020 10:30:20     0,000           0,000           87,643         178,194          13,073     
09/03/2020 10:40:20     0,000           0,000           87,643         178,194          13,052     
09/03/2020 10:50:20     0,000           0,000           87,643         178,194          13,052     
09/03/2020 11:00:20     0,000           0,000           87,643         178,194          13,026     
09/03/2020 11:10:20     0,000           0,000           87,643         178,194          13,031     
09/03/2020 11:20:20     0,000           0,000           87,643         178,194          13,016     
09/03/2020 11:30:20     0,000           0,000           87,643         178,194          13,042     
09/03/2020 11:40:20     0,000           0,000           87,643         178,194          13,026     
09/03/2020 11:50:20     0,000           0,000           87,643         178,194          13,010     
09/03/2020 12:00:20     0,000           0,000           87,643         178,194          13,021     
09/03/2020 12:10:20     0,000           0,000           87,643         178,194          13,058     
09/03/2020 12:20:20     0,000           0,000           87,643         178,194          13,037     
09/03/2020 12:30:20     0,000           0,000           87,643         178,194          13,047     
09/03/2020 12:40:20     0,000           0,000           87,643         178,194          13,052     
09/03/2020 12:50:20     0,000           0,000           87,643         178,194          13,073     
09/03/2020 13:00:20     0,000           0,000           87,643         178,194          13,047     
09/03/2020 13:10:20     0,000           0,000           87,643         178,194          13,052     
09/03/2020 13:20:20     0,000           0,000           87,643         178,194          13,047     
09/03/2020 13:30:20     0,000           0,000           87,643         178,194          13,047     
09/03/2020 13:40:20     0,000           0,000           87,643         178,194          13,063     
09/03/2020 13:50:20     0,000           0,000           87,643         178,194          13,047     
09/03/2020 14:00:20     0,000           0,000           87,643         178,194          13,042     
09/03/2020 14:10:20     0,000           0,000           87,643         178,194          13,047     
09/03/2020 14:20:20     0,000           0,000           87,643         178,194          13,042     
09/03/2020 14:30:20     0,000           0,000           87,643         178,194          13,037     
09/03/2020 14:40:20     0,000           0,000           87,643         178,194          13,047     
09/03/2020 14:50:20     0,000           0,000           87,643         178,194          13,058     
09/03/2020 15:00:20     0,000           0,000           87,643         178,194          12,790     
09/03/2020 15:10:20     0,000           0,000           87,643         178,194          12,842     
09/03/2020 15:20:20     0,000           0,000           87,643         178,194          12,837     
09/03/2020 15:30:20     0,000           0,000           87,643         178,194          12,842     
09/03/2020 15:40:20     0,000           0,000           87,643         178,194          12,847     
09/03/2020 15:50:20     0,000           0,000           87,643         178,194          12,879     
09/03/2020 16:00:20     0,000           0,000           87,643         178,194          12,874     
09/03/2020 16:10:20     0,000           0,000           87,643         178,194          12,863     
09/03/2020 16:20:20     0,000           0,000           87,643         178,194          12,842     
09/03/2020 16:30:20     0,000           0,000           87,643         178,194          12,832     
09/03/2020 16:40:20     0,000           0,000           87,643         178,194          12,832     
09/03/2020 16:50:20     0,000           0,000           87,643         178,194          12,832     
09/03/2020 17:00:20     0,000           0,000           87,643         178,194          12,837     
09/03/2020 17:10:20     0,000           0,000           87,643         178,194          12,837     
09/03/2020 17:20:20     0,000           0,000           87,643         178,194          12,847     
09/03/2020 17:30:20     0,000           0,000           87,643         178,194          12,769     
09/03/2020 17:40:20     0,000           0,000           80,282         155,582          12,622     
09/03/2020 17:50:20     0,000           0,000           80,282         155,582          12,469     
09/03/2020 18:00:20     0,000           0,000           80,282         155,582          12,417     
09/03/2020 18:10:20     0,000           0,000           80,282         155,582          12,406     
09/03/2020 18:20:20     0,000           0,000           80,282         155,582          12,401     
09/03/2020 18:30:20     0,000           0,000           80,282         155,582          12,396     
09/03/2020 18:40:20     0,000           0,000           80,282         155,582          12,396     
09/03/2020 18:50:20     0,000           0,000           80,282         155,582          12,396     
09/03/2020 19:00:20     0,000           0,000           80,282         155,582          12,401     
09/03/2020 19:10:20     0,000           0,000           80,282         155,582          12,406     
09/03/2020 19:20:20     0,000           0,000           80,282         155,582          12,406     
09/03/2020 19:30:20     0,000           0,000           80,282         155,582          12,406     
09/03/2020 19:40:20     0,000           0,000           80,282         155,582          12,401     
09/03/2020 19:50:20     0,000           0,000           80,282         155,582          12,401     
09/03/2020 20:00:20     0,000           0,000           80,282         155,582          12,401     
09/03/2020 20:10:20     0,000           0,000           80,282         155,582          12,396     
09/03/2020 20:20:20     0,000           0,000           80,282         155,582          12,391     
09/03/2020 20:30:20     0,000           0,000           80,282         155,582          12,391     
09/03/2020 20:40:20     0,000           0,000           80,282         155,582          12,391     
09/03/2020 20:50:20     0,000           0,000           80,282         155,582          12,385     
09/03/2020 21:00:20     0,000           0,000           80,282         155,582          12,380     
09/03/2020 21:10:20     0,000           0,000           80,282         155,582          12,380     
09/03/2020 21:20:20     0,000           0,000           80,282         155,582          12,375     
09/03/2020 21:30:20     0,000           0,000           80,282         155,582          12,370     
09/03/2020 21:40:20     0,000           0,000           80,282         155,582          12,370     
09/03/2020 21:50:20     0,000           0,000           80,282         155,582          12,364     
09/03/2020 22:00:20     0,000           0,000           80,282         155,582          12,364     
09/03/2020 22:10:20     0,000           0,000           80,282         155,582          12,359     
09/03/2020 22:20:20     0,000           0,000           80,282         155,582          12,354     
09/03/2020 22:30:20     0,000           0,000           80,282         155,582          12,354     
09/03/2020 22:40:20     0,000           0,000           80,282         155,582          12,349     
09/03/2020 22:50:20     0,000           0,000           80,282         155,582          12,349     
09/03/2020 23:00:20     0,000           0,000           80,282         155,582          12,343     
09/03/2020 23:10:20     0,000           0,000           80,282         155,582          12,338     
09/03/2020 23:20:20     0,000           0,000           80,282         155,582          12,338     
09/03/2020 23:30:20     0,000           0,000           80,282         155,582          12,333     
09/03/2020 23:40:20     0,000           0,000           80,282         155,582          12,333     
09/03/2020 23:50:20     0,000           0,000           80,282         155,582          12,328     
10/03/2020 00:00:20     0,000           0,000           80,282         155,582          12,322     
10/03/2020 00:10:20     0,000           0,000           80,282         155,582          12,322     
10/03/2020 00:20:20     0,000           0,000           80,282         134,077          12,317     
10/03/2020 00:30:20     0,000           0,000           80,282         134,077          12,317     
10/03/2020 00:40:20     0,000           0,000           80,282         134,077          12,312     
10/03/2020 00:50:20     0,000           0,000           72,922         134,077          12,307     
10/03/2020 01:00:20     0,000           0,000           80,282         134,077          12,307     
10/03/2020 01:10:20     0,000           0,000           72,922         134,077          12,301     
10/03/2020 01:20:20     0,000           0,000           72,922         134,077          12,301     
10/03/2020 01:30:20     0,000           0,000           72,922         134,077          12,296     
10/03/2020 01:40:20     0,000           0,000           72,922         134,077          12,291     
10/03/2020 01:50:20     0,000           0,000           72,922         134,077          12,291     
10/03/2020 02:00:20     0,000           0,000           72,922         134,077          12,286     
10/03/2020 02:10:20     0,000           0,000           72,922         134,077          12,286     
10/03/2020 02:20:20     0,000           0,000           72,922         134,077          12,280     
10/03/2020 02:30:20     0,000           0,000           72,922         134,077          12,280     
10/03/2020 02:40:20     0,000           0,000           72,922         134,077          12,280     
10/03/2020 02:50:20     0,000           0,000           72,922         134,077          12,275     
10/03/2020 03:00:20     0,000           0,000           72,922         134,077          12,275     
10/03/2020 03:10:20     0,000           0,000           72,922         134,077          12,270     
10/03/2020 03:20:20     0,000           0,000           72,922         134,077          12,270     
10/03/2020 03:30:20     0,000           0,000           72,922         134,077          12,265     
10/03/2020 03:40:20     0,000           0,000           72,922         134,077          12,265     
10/03/2020 03:50:20     0,000           0,000           72,922         134,077          12,265     
10/03/2020 04:00:20     0,000           0,000           72,922         134,077          12,259     
10/03/2020 04:10:20     0,000           0,000           72,922         134,077          12,254     
10/03/2020 04:20:20     0,000           0,000           72,922         134,077          12,249     
10/03/2020 04:30:20     0,000           0,000           72,922         134,077          12,249     
10/03/2020 04:40:20     0,000           0,000           72,922         134,077          12,244     
10/03/2020 04:50:20     0,000           0,000           72,922         134,077          12,238     
10/03/2020 05:00:20     0,000           0,000           72,922         134,077          12,238     
10/03/2020 05:10:20     0,000           0,000           72,922         134,077          12,233     
10/03/2020 05:20:20     0,000           0,000           72,922         134,077          12,228     
10/03/2020 05:30:20     0,000           0,000           72,922         134,077          12,223     
10/03/2020 05:40:20     0,000           0,000           72,922         134,077          12,223     
10/03/2020 05:50:20     0,000           0,000           72,922         134,077          12,217     
10/03/2020 06:00:20     0,000           0,000           72,922         134,077          12,212     
10/03/2020 06:10:20     0,000           0,000           72,922         134,077          12,207     
10/03/2020 06:20:20     0,000           0,000           72,922         134,077          12,202     
10/03/2020 06:30:20     0,000           0,000           72,922         134,077          12,196     
10/03/2020 06:40:20     0,000           0,000           72,922         134,077          12,196     
10/03/2020 06:50:20     0,000           0,000           72,922         134,077          12,202     
10/03/2020 07:00:20     0,000           0,000           72,922         134,077          12,207     
10/03/2020 07:10:20     0,000           0,000           72,922         134,077          12,202     
10/03/2020 07:20:20     0,000           0,000           72,922         134,077          12,196     
10/03/2020 07:30:20     0,000           0,000           72,922         134,077          12,207     
10/03/2020 07:40:20     0,000           0,000           72,922         134,077          12,228     
10/03/2020 07:50:20     0,000           0,000           72,922         134,077          12,223     
10/03/2020 08:00:20     0,000           0,000           72,922         134,077          12,270     
10/03/2020 08:10:20     0,000           0,000           80,282         155,582          12,312     
10/03/2020 08:20:20     0,000           0,000           80,282         155,582          12,322     
10/03/2020 08:30:20     0,000           0,000           80,282         155,582          12,312     
10/03/2020 08:40:20     0,000           0,000           80,282         155,582          12,317     
10/03/2020 08:50:20     0,000           0,000           80,282         155,582          12,401     
10/03/2020 09:00:20     0,000           0,000           80,282         155,582          12,406     
10/03/2020 09:10:20     0,000           0,000           80,282         155,582          12,359     
10/03/2020 09:20:20     0,000           0,000           80,282         155,582          12,522     
10/03/2020 09:30:20     0,000           0,000           80,282         155,582          12,616     
10/03/2020 09:40:20     0,000           0,000           80,282         155,582          12,433     
10/03/2020 09:50:20     0,000           0,000           80,282         155,582          12,464     
10/03/2020 10:00:20     0,000           0,000           80,282         155,582          12,391     
10/03/2020 10:10:20     0,000           0,000           80,282         155,582          12,427     
10/03/2020 10:20:20     0,000           0,000           80,282         155,582          12,595     
10/03/2020 10:30:20     0,000           0,000           80,282         155,582          12,606     
10/03/2020 10:40:20     0,000           0,000           80,282         155,582          12,559     
10/03/2020 10:50:20     0,000           0,000           80,282         155,582          12,527     
10/03/2020 11:00:20     0,000           0,000           80,282         155,582          12,616     
10/03/2020 11:10:20     0,000           0,000           80,282         155,582          12,501     
10/03/2020 11:20:20     0,000           0,000           80,282         155,582          12,506     
10/03/2020 11:30:20     0,000           0,000           80,282         155,582          12,433     
10/03/2020 11:40:20     0,000           0,000           80,282         155,582          12,391     
10/03/2020 11:50:20     0,000           0,000           80,282         155,582          12,564     
10/03/2020 12:00:20     0,000           0,000           80,282         155,582          12,364     
10/03/2020 12:10:20     0,000           0,000           80,282         155,582          12,422     
10/03/2020 12:20:20     0,000           0,000           80,282         155,582          12,569     
10/03/2020 12:30:20     0,000           0,000           87,643         178,194          12,816     
10/03/2020 12:40:20     0,000           0,000           87,643         178,194          12,690     
10/03/2020 12:50:20     0,000           0,000           87,643         178,194          12,732     
10/03/2020 13:00:20     0,000           0,000           80,282         155,582          12,590     
10/03/2020 13:10:20     0,000           0,000           80,282         155,582          12,464     
10/03/2020 13:20:20     0,000           0,000           80,282         155,582          12,375     
10/03/2020 13:30:20     0,000           0,000           72,922         134,077          12,286     
10/03/2020 13:40:20     0,800           0,000           72,922         134,077          12,265     
10/03/2020 13:50:20     0,000           0,000           72,922         134,077          12,259     
10/03/2020 14:00:20     0,600           0,000           72,922         134,077          12,286     
10/03/2020 14:10:20     1,200           0,000           80,282         155,582          12,391     
10/03/2020 14:20:20     0,200           0,000           80,282         155,582          12,480     
10/03/2020 14:30:20     0,000           0,000           80,282         155,582          12,396     
10/03/2020 14:40:20     0,000           0,000           80,282         155,582          12,406     
10/03/2020 14:50:20     0,000           0,000           72,922         134,077          12,244     
10/03/2020 15:00:20     0,000           0,000           72,922         134,077          12,265     
10/03/2020 15:10:20     0,000           0,000           72,922         134,077          12,238     
10/03/2020 15:20:20     0,200           0,000           72,922         134,077          12,254     
10/03/2020 15:30:20     0,000           0,000           72,922         134,077          12,249     
10/03/2020 15:40:20     0,000           0,000           72,922         134,077          12,238     
10/03/2020 15:50:20     0,000           0,000           72,922         134,077          12,249     
10/03/2020 16:00:20     0,200           0,000           72,922         134,077          12,249     
10/03/2020 16:10:20     0,200           0,000           72,922         134,077          12,233     
10/03/2020 16:20:20     0,600           0,000           72,922         134,077          12,228     
10/03/2020 16:30:20     0,400           0,000           72,922         134,077          12,223     
10/03/2020 16:40:20     0,200           0,000           72,922         134,077          12,233     
10/03/2020 16:50:20     0,200           0,000           72,922         134,077          12,217     
10/03/2020 17:00:20     0,400           0,000           72,922         134,077          12,228     
10/03/2020 17:10:20     0,000           0,000           72,922         134,077          12,228     
10/03/2020 17:20:20     0,200           0,000           72,922         134,077          12,202     
10/03/2020 17:30:20     0,000           0,000           72,922         134,077          12,191     
10/03/2020 17:40:20     0,000           0,000           72,922         134,077          12,202     
10/03/2020 17:50:20     0,000           0,000           72,922         134,077          12,212     
10/03/2020 18:00:20     0,000           0,000           72,922         134,077          12,202     
10/03/2020 18:10:20     0,000           0,000           72,922         134,077          12,181     
10/03/2020 18:20:20     0,000           0,000           72,922         134,077          12,181     
10/03/2020 18:30:20     0,000           0,000           72,922         134,077          12,175     
10/03/2020 18:40:20     0,200           0,000           72,922         113,729          12,170     
10/03/2020 18:50:20     0,200           0,000           72,922         134,077          12,170     
10/03/2020 19:00:20     0,200           0,000           72,922         134,077          12,170     
10/03/2020 19:10:20     0,000           0,000           72,922         134,077          12,175     
10/03/2020 19:20:20     0,000           0,000           65,562         113,729          12,170     
10/03/2020 19:30:20     0,000           0,000           72,922         134,077          12,175     
10/03/2020 19:40:20     0,000           0,000           65,562         113,729          12,165     
10/03/2020 19:50:20     0,000           0,000           65,562         113,729          12,170     
10/03/2020 20:00:20     0,000           0,000           65,562         113,729          12,165     
10/03/2020 20:10:20     0,000           0,000           65,562         113,729          12,165     
10/03/2020 20:20:20     0,000           0,000           65,562         113,729          12,165     
10/03/2020 20:30:20     0,000           0,000           65,562         113,729          12,160     
10/03/2020 20:40:20     0,000           0,000           65,562         113,729          12,160     
10/03/2020 20:50:20     0,000           0,000           65,562         113,729          12,160     
10/03/2020 21:00:20     0,000           0,000           65,562         113,729          12,160     
10/03/2020 21:10:20     0,000           0,000           65,562         113,729          12,154     
10/03/2020 21:20:20     0,000           0,000           65,562         113,729          12,149     
10/03/2020 21:30:20     0,000           0,000           65,562         113,729          12,149     
10/03/2020 21:40:20     0,000           0,000           65,562         113,729          12,149     
10/03/2020 21:50:20     0,000           0,000           65,562         113,729          12,149     
10/03/2020 22:00:20     0,000           0,000           65,562         113,729          12,149     
10/03/2020 22:10:20     0,000           0,000           65,562         113,729          12,144     
10/03/2020 22:20:20     0,000           0,000           65,562         113,729          12,144     
10/03/2020 22:30:20     0,000           0,000           65,562         113,729          12,144     
10/03/2020 22:40:20     0,000           0,000           65,562         113,729          12,149     
10/03/2020 22:50:20     0,000           0,000           65,562         113,729          12,144     
10/03/2020 23:00:20     0,000           0,000           65,562         113,729          12,144     
10/03/2020 23:10:20     0,000           0,000           65,562         113,729          12,144     
10/03/2020 23:20:20     0,000           0,000           65,562         113,729          12,144     
10/03/2020 23:30:20     0,000           0,000           65,562         113,729          12,144     
10/03/2020 23:40:20     0,000           0,000           65,562         113,729          12,149     
10/03/2020 23:50:20     0,000           0,000           65,562         113,729          12,139     
11/03/2020 00:00:20     0,000           0,000           65,562         113,729          12,139     
11/03/2020 00:10:20     0,000           0,000           65,562         113,729          12,139     
11/03/2020 00:20:20     0,000           0,000           65,562         113,729          12,139     
11/03/2020 00:30:20     0,000           0,000           65,562         113,729          12,139     
11/03/2020 00:40:20     0,000           0,000           65,562         113,729          12,139     
11/03/2020 00:50:20     0,000           0,000           72,922         113,729          12,139     
11/03/2020 01:00:20     0,000           0,000           72,922         134,077          12,133     
11/03/2020 01:10:20     0,000           0,000           72,922         134,077          12,133     
11/03/2020 01:20:20     0,000           0,000           72,922         134,077          12,133     
11/03/2020 01:30:20     0,000           0,000           72,922         134,077          12,133     
11/03/2020 01:40:20     0,000           0,000           72,922         134,077          12,133     
11/03/2020 01:50:20     0,000           0,000           72,922         155,582          12,128     
11/03/2020 02:00:20     0,000           0,000           80,282         155,582          12,128     
11/03/2020 02:10:20     0,000           0,000           80,282         155,582          12,128     
11/03/2020 02:20:20     0,000           0,000           80,282         155,582          12,128     
11/03/2020 02:30:20     0,000           0,000           80,282         155,582          12,128     
11/03/2020 02:40:20     0,000           0,000           80,282         155,582          12,128     
11/03/2020 02:50:20     0,000           0,000           80,282         155,582          12,123     
11/03/2020 03:00:20     0,000           0,000           80,282         178,194          12,123     
11/03/2020 03:10:20     0,000           0,000           87,643         178,194          12,123     
11/03/2020 03:20:20     0,000           0,000           87,643         178,194          12,123     
11/03/2020 03:30:20     0,000           0,000           87,643         178,194          12,123     
11/03/2020 03:40:20     0,000           0,000           87,643         201,870          12,118     
11/03/2020 03:50:20     0,000           0,000           95,003         201,870          12,118     
11/03/2020 04:00:20     0,000           0,000           95,003         201,870          12,118     
11/03/2020 04:10:20     0,000           0,000           95,003         201,870          12,118     
11/03/2020 04:20:20     0,000           0,000           95,003         201,870          12,118     
11/03/2020 04:30:20     0,000           0,000          102,363         226,572          12,112     
11/03/2020 04:40:20     0,000           0,000          102,363         226,572          12,112     
11/03/2020 04:50:20     0,000           0,000          102,363         226,572          12,112     
11/03/2020 05:00:20     0,000           0,000          102,363         226,572          12,112     
11/03/2020 05:10:20     0,000           0,000          109,724         252,265          12,107     
11/03/2020 05:20:20     0,000           0,000          109,724         252,265          12,107     
11/03/2020 05:30:20     0,000           0,000          109,724         252,265          12,107     
11/03/2020 05:40:20     0,000           0,000          109,724         278,919          12,107     
11/03/2020 05:50:20     0,000           0,000          117,084         278,919          12,107     
11/03/2020 06:00:20     0,000           0,000          117,084         278,919          12,102     
11/03/2020 06:10:20     0,000           0,000          117,084         278,919          12,102     
11/03/2020 06:20:20     0,000           0,000          117,084         306,506          12,102     
11/03/2020 06:30:20     0,000           0,000          124,444         306,506          12,102     
11/03/2020 06:40:20     0,000           0,000          139,165         394,620          12,091     
11/03/2020 06:50:20     0,000           0,000          139,165         364,379          12,097     
11/03/2020 07:00:20     0,000           0,000          102,363         226,572          12,107     
11/03/2020 07:10:20     0,000           0,000          102,363         252,265          12,107     
11/03/2020 07:20:20     0,000           0,000           65,562         113,729          12,139     
11/03/2020 07:30:20     0,000           0,000           72,922         134,077          12,286     
11/03/2020 07:40:20     0,000           0,000           65,562         113,729          12,165     
11/03/2020 07:50:20     0,000           0,000           72,922         134,077          12,233     
11/03/2020 08:00:20     0,000           0,000           80,282         155,582          12,312     
11/03/2020 08:10:20     0,000           0,000           87,643         178,194          12,674     
11/03/2020 08:20:20     0,000           0,000           87,643         178,194          12,895     
11/03/2020 08:30:20     0,000           0,000           87,643         178,194          12,737     
11/03/2020 08:40:20     0,000           0,000           80,282         155,582          12,643     
11/03/2020 08:50:20     0,000           0,000           87,643         178,194          12,763     
11/03/2020 09:00:20     0,000           0,000           87,643         178,194          12,732     
11/03/2020 09:10:20     0,000           0,000           87,643         178,194          12,721     
11/03/2020 09:20:20     0,000           0,000           87,643         178,194          12,853     
11/03/2020 09:30:20     0,000           0,000           95,003         178,194          13,047     
11/03/2020 09:40:20     0,000           0,000           87,643         178,194          12,958     
11/03/2020 09:50:20     0,000           0,000           95,003         178,194          13,047     
